time_s,resultant
143.16,1.212681971
143.17,1.387105952
143.18,0.926551788
143.19,0.892828071
143.2,0.793647002
143.21,0.59915439
143.22,0.544179633
143.23,0.581943678
143.24,0.557803045
143.25,0.433906
143.26,0.283462469
143.27,0.229083302
143.28,0.119731609
143.29,0.125201811
143.3,0.36021905
143.31,0.606493624
143.32,0.840810963
143.33,1.023500615
143.34,1.196183254
143.35,1.37381331
143.36,1.461780624
143.37,1.412771761
143.38,1.28904939
143.39,1.067454808
143.4,0.861753027
143.41,0.706868877
143.42,0.642899867
143.43,0.725460845
143.44,0.786550871
143.45,0.862897952
143.46,0.807313528
143.47,0.258201529
143.48,1.625532291
143.49,2.259825092
143.5,1.435712574
143.51,0.515970538
143.52,0.91987513
143.53,1.033811056
143.54,1.829587893
143.55,1.63501311
143.56,1.052803003
143.57,1.037358532
143.58,0.922035674
143.59,0.708169585
143.6,0.752532285
143.61,0.737334317
143.62,0.593222309
143.63,0.484506464
143.64,0.38194848
143.65,0.254860301
143.66,0.155981508
143.67,0.149111515
143.68,0.252746917
143.69,0.421648422
143.7,0.607327697
143.71,0.82584371
143.72,1.07448441
143.73,1.258886639
143.74,1.370174731
143.75,1.387693502
143.76,1.0754566
143.77,0.763608631
143.78,0.672028303
143.79,0.727856287
143.8,0.833703428
143.81,0.906563623
143.82,0.916622405
143.83,0.837225321
143.84,0.58931051
143.85,0.93801532
143.86,2.330830875
143.87,1.499320605
143.88,0.738970841
143.89,0.60032245
143.9,0.536480636
143.91,1.118469182
143.92,1.105207071
143.93,0.945360108
143.94,0.908723949
143.95,0.932249064
143.96,0.806710309
143.97,0.631704773
143.98,0.537938595
143.99,0.518983757
144,0.414000098
144.01,0.298006344
144.02,0.231541828
144.03,0.18442638
144.04,0.105775559
144.05,0.179913532
144.06,0.410927048
144.07,0.686872947
144.08,0.868552738
144.09,1.053416023
144.1,1.26527069
144.11,1.392494947
144.12,1.460346212
144.13,1.426366715
144.14,1.245157018
144.15,1.004236743
144.16,0.824553262
144.17,0.711551725
144.18,0.665023378
144.19,0.717896623
144.2,0.820119994
144.21,0.819277476
144.22,0.670231735
144.23,0.376850525
144.24,2.087156766
144.25,3.242161006
144.26,1.007096184
144.27,0.86166936
144.28,0.291470294
144.29,1.158423183
144.3,1.899582673
144.31,1.294283658
144.32,0.822801411
144.33,0.819950525
144.34,0.853979705
144.35,0.831253549
144.36,0.812459419
144.37,0.7029961
144.38,0.586790038
144.39,0.486745654
144.4,0.35979524
144.41,0.231565522
144.42,0.221934314
144.43,0.36511643
144.44,0.586867028
144.45,0.769140418
144.46,0.983901943
144.47,1.171795909
144.48,1.253302633
144.49,1.275072039
144.5,1.203474879
144.51,1.005853461
144.52,0.806373214
144.53,0.633380583
144.54,0.599913777
144.55,0.63439966
144.56,0.744584951
144.57,0.812414541
144.58,0.799543536
144.59,0.525573087
144.6,0.647165094
144.61,1.828656674
144.62,1.242826876
144.63,0.489685669
144.64,0.308932918
144.65,0.691303561
144.66,1.044537879
144.67,1.11251466
144.68,1.086004735
144.69,1.08123331
144.7,0.995869493
144.71,0.782021278
144.72,0.642626539
144.73,0.601504401
144.74,0.536259813
144.75,0.438176625
144.76,0.347072651
144.77,0.224947288
144.78,0.123221501
144.79,0.219375938
144.8,0.421027646
144.81,0.610683937
144.82,0.752695328
144.83,0.905966176
144.84,1.1271244
144.85,1.335453753
144.86,1.52411863
144.87,1.605917362
144.88,1.504003685
144.89,1.27507863
144.9,0.999362779
144.91,0.666258653
144.92,0.432965835
144.93,0.493008237
144.94,0.608647382
144.95,0.767013556
144.96,0.858842875
144.97,0.462560196
144.98,1.334568529
144.99,2.593482895
145,1.907298538
145.01,0.800098073
145.02,0.499593162
145.03,0.944685329
145.04,1.698387846
145.05,1.227671578
145.06,1.041181847
145.07,1.09366943
145.08,0.91365704
145.09,0.786979181
145.1,0.734876936
145.11,0.714744292
145.12,0.597045026
145.13,0.434629969
145.14,0.316398163
145.15,0.199128523
145.16,0.146935982
145.17,0.261178683
145.18,0.456734023
145.19,0.636749049
145.2,0.853627886
145.21,1.073196108
145.22,1.294329577
145.23,1.34928366
145.24,1.282639389
145.25,1.107760825
145.26,0.916667364
145.27,0.82167258
145.28,0.841325107
145.29,0.8349525
145.3,0.820541274
145.31,0.873606509
145.32,0.990362531
145.33,1.093689126
145.34,1.133153775
145.35,0.958390441
145.36,0.580034004
145.37,3.337921572
145.38,2.80789957
145.39,1.305145432
145.4,0.642420238
145.41,0.305300464
145.42,1.432441139
145.43,1.639009049
145.44,1.06771958
145.45,0.930076316
145.46,0.812099835
145.47,0.598406463
145.48,0.607285798
145.49,0.725509999
145.5,0.660071587
145.51,0.491824578
145.52,0.33483745
145.53,0.201235161
145.54,0.125962662
145.55,0.200270056
145.56,0.391273402
145.57,0.623392207
145.58,0.820937074
145.59,1.046580435
145.6,1.171219766
145.61,1.274610468
145.62,1.391077947
145.63,1.42623013
145.64,1.369880848
145.65,1.138593242
145.66,0.871118904
145.67,0.68873601
145.68,0.622629036
145.69,0.674551453
145.7,0.790574025
145.71,0.906506587
145.72,0.965379676
145.73,0.984115745
145.74,0.601315148
145.75,1.701195197
145.76,3.908459256
145.77,1.114377715
145.78,0.911486618
145.79,0.375173693
145.8,1.43839694
145.81,1.63807171
145.82,0.967387973
145.83,0.862623653
145.84,0.881169692
145.85,0.81844003
145.86,0.796831771
145.87,0.748708857
145.88,0.661822512
145.89,0.559178641
145.9,0.407116401
145.91,0.26543379
145.92,0.141366365
145.93,0.186437224
145.94,0.325879245
145.95,0.514384199
145.96,0.771634324
145.97,1.025916166
145.98,1.232285246
145.99,1.339822346
146,1.31813342
146.01,1.167563783
146.02,0.945818797
146.03,0.853300018
146.04,0.814340639
146.05,0.742173597
146.06,0.666544844
146.07,0.704609479
146.08,0.846781393
146.09,0.998960662
146.1,1.022233054
146.11,0.536848457
146.12,2.010911652
146.13,3.143937068
146.14,1.564795777
146.15,0.948854551
146.16,0.446295937
146.17,1.088728864
146.18,1.607739124
146.19,1.081965716
146.2,0.916441532
146.21,0.985762804
146.22,0.737917274
146.23,0.561881943
146.24,0.551390308
146.25,0.559509877
146.26,0.466370345
146.27,0.35327698
146.28,0.256683451
146.29,0.16578
146.3,0.195015548
146.31,0.394569703
146.32,0.626715732
146.33,0.75695626
146.34,1.018323095
146.35,1.177324927
146.36,1.32817561
146.37,1.477582191
146.38,1.553767543
146.39,1.41477039
146.4,1.11464428
146.41,0.824467692
146.42,0.603098141
146.43,0.502718217
146.44,0.612235336
146.45,0.768157864
146.46,0.863133343
146.47,0.724404037
146.48,0.245171989
146.49,1.780405212
146.5,2.436310685
146.51,1.221086858
146.52,0.794179055
146.53,0.929097532
146.54,0.933879719
146.55,1.857441478
146.56,1.50046971
146.57,0.993088966
146.58,1.070682926
146.59,0.967194636
146.6,0.832182075
146.61,0.683506195
146.62,0.607020073
146.63,0.493821295
146.64,0.359759859
146.65,0.246859306
146.66,0.175388716
146.67,0.176863978
146.68,0.253720415
146.69,0.41702497
146.7,0.611742031
146.71,0.818439688
146.72,1.0633207
146.73,1.238727997
146.74,1.308725918
146.75,1.299048075
146.76,1.188754272
146.77,0.910605444
146.78,0.762878372
146.79,0.738524192
146.8,0.704339471
146.81,0.699708278
146.82,0.783705866
146.83,0.959875248
146.84,1.089115424
146.85,0.981664287
146.86,0.503501451
146.87,2.253399167
146.88,3.392918783
146.89,1.398104269
146.9,0.768253592
146.91,0.336279336
146.92,1.230272277
146.93,1.313179831
146.94,0.912904005
146.95,0.830554266
146.96,0.840345984
146.97,0.616120584
146.98,0.494330433
146.99,0.517772451
147,0.555590643
147.01,0.491362929
147.02,0.373689372
147.03,0.29541539
147.04,0.227862512
147.05,0.19272328
147.06,0.306879366
147.07,0.555653585
147.08,0.810400582
147.09,1.018243218
147.1,1.224882476
147.11,1.390286577
147.12,1.519091141
147.13,1.549115388
147.14,1.402156139
147.15,1.150154939
147.16,0.893740354
147.17,0.680343296
147.18,0.585464013
147.19,0.616580221
147.2,0.712094266
147.21,0.760189302
147.22,0.822499457
147.23,0.771267389
147.24,2.289420101
147.25,3.189505454
147.26,1.019852207
147.27,1.255541927
147.28,0.427463419
147.29,1.514960465
147.3,2.013091712
147.31,1.043064846
147.32,0.951599763
147.33,0.853283561
147.34,0.756576791
147.35,0.661725022
147.36,0.680763574
147.37,0.675963406
147.38,0.580924518
147.39,0.485646783
147.4,0.349162853
147.41,0.205375489
147.42,0.269960428
147.43,0.451106559
147.44,0.641627413
147.45,0.830480561
147.46,1.004658138
147.47,1.172521168
147.48,1.248407741
147.49,1.296488149
147.5,1.330885385
147.51,1.063395854
147.52,0.876159254
147.53,0.807108264
147.54,0.706818493
147.55,0.673375527
147.56,0.73540074
147.57,0.881135946
147.58,1.023811533
147.59,0.981635778
147.6,0.463787391
147.61,1.719644096
147.62,3.367560722
147.63,1.786596888
147.64,0.530866466
147.65,0.273721944
147.66,0.934346962
147.67,1.587148786
147.68,1.156290028
147.69,0.922613759
147.7,0.829586057
147.71,0.687377385
147.72,0.677856007
147.73,0.695890737
147.74,0.603135977
147.75,0.47517758
147.76,0.387593493
147.77,0.294923855
147.78,0.205899294
147.79,0.239942827
147.8,0.401463381
147.81,0.633417999
147.82,0.888320182
147.83,1.081976978
147.84,1.207550973
147.85,1.295345609
147.86,1.328683377
147.87,1.386992037
147.88,1.305221449
147.89,1.137065635
147.9,0.925023676
147.91,0.726762371
147.92,0.611805044
147.93,0.649028397
147.94,0.74715601
147.95,0.871758634
147.96,0.859873321
147.97,0.438493393
147.98,0.915685301
147.99,2.930986264
148,1.923656067
148.01,0.524839533
148.02,0.298460041
148.03,0.884574301
148.04,1.664499531
148.05,1.335398422
148.06,1.025468296
148.07,1.036166882
148.08,1.05485749
148.09,0.882428061
148.1,0.721386508
148.11,0.62023776
148.12,0.513640648
148.13,0.427926358
148.14,0.313959474
148.15,0.169450636
148.16,0.201776625
148.17,0.356738349
148.18,0.542287942
148.19,0.767928158
148.2,0.992836797
148.21,1.182515703
148.22,1.298873763
148.23,1.33803786
148.24,1.211191357
148.25,0.972350867
148.26,0.819695781
148.27,0.80949512
148.28,0.77209558
148.29,0.723150989
148.3,0.766879403
148.31,0.896277236
148.32,1.111602663
148.33,1.25402525
148.34,1.247052159
148.35,0.857978265
148.36,1.366487633
148.37,4.335113271
148.38,3.064325568
148.39,1.327649774
148.4,0.720848005
148.41,0.714183258
148.42,1.543264669
148.43,1.452104767
148.44,0.905473724
148.45,0.909861787
148.46,0.862965038
148.47,0.681954665
148.48,0.630316665
148.49,0.66724103
148.5,0.605599826
148.51,0.437061123
148.52,0.274693784
148.53,0.17343333
148.54,0.152027221
148.55,0.26942989
148.56,0.475044904
148.57,0.703788899
148.58,0.894061407
148.59,1.1703524
148.6,1.362460636
148.61,1.43859188
148.62,1.420723626
148.63,1.388593572
148.64,1.236808286
148.65,1.024624865
148.66,0.837708518
148.67,0.707994019
148.68,0.661680864
148.69,0.734740344
148.7,0.86102771
148.71,0.849519716
148.72,0.619490022
148.73,0.639781173
148.74,2.604454007
148.75,2.339381537
148.76,0.950994034
148.77,0.787586647
148.78,0.744186902
148.79,1.721560548
148.8,1.267914526
148.81,0.837861013
148.82,1.059716676
148.83,1.104046854
148.84,0.927151148
148.85,0.811274039
148.86,0.705622213
148.87,0.617312417
148.88,0.533777676
148.89,0.423816901
148.9,0.323852875
148.91,0.229587704
148.92,0.211249212
148.93,0.332325129
148.94,0.506904332
148.95,0.696155882
148.96,0.905477554
148.97,1.124286355
148.98,1.25279969
148.99,1.314266067
149,1.342220837
149.01,1.190268465
149.02,0.964030791
149.03,0.803236824
149.04,0.737493606
149.05,0.731026514
149.06,0.807447082
149.07,0.935751369
149.08,0.976842064
149.09,0.997522064
149.1,0.698312546
149.11,1.902000757
149.12,3.275045727
149.13,1.42844832
149.14,0.694656539
149.15,0.350264088
149.16,0.752537714
149.17,1.501604419
149.18,1.187283405
149.19,0.811080254
149.2,0.944619911
149.21,0.838154389
149.22,0.60634345
149.23,0.590974913
149.24,0.648038313
149.25,0.577381066
149.26,0.463619086
149.27,0.330663058
149.28,0.216704319
149.29,0.178847484
149.3,0.290992247
149.31,0.504844298
149.32,0.746007328
149.33,1.003313329
149.34,1.210639495
149.35,1.337719364
149.36,1.365499111
149.37,1.38833582
149.38,1.348508789
149.39,1.193154078
149.4,0.983308697
149.41,0.827825897
149.42,0.685439773
149.43,0.577973979
149.44,0.617888288
149.45,0.767744605
149.46,0.897994307
149.47,0.934855527
149.48,0.577984303
149.49,1.170514623
149.5,3.245879092
149.51,2.002372132
149.52,0.470348883
149.53,0.422215474
149.54,0.890013858
149.55,1.517393593
149.56,1.16118739
149.57,0.939057395
149.58,0.936926621
149.59,0.818161611
149.6,0.736518604
149.61,0.701904871
149.62,0.610561254
149.63,0.531118498
149.64,0.431266023
149.65,0.319542614
149.66,0.235401772
149.67,0.244205184
149.68,0.317566248
149.69,0.429481599
149.7,0.565879498
149.71,0.719900275
149.72,0.881103457
149.73,1.050461973
149.74,1.205150497
149.75,1.230696419
149.76,1.111912489
149.77,0.933222776
149.78,0.817515307
149.79,0.730720413
149.8,0.680519446
149.81,0.696223543
149.82,0.754432721
149.83,0.775325025
149.84,0.657001389
149.85,0.516894254
149.86,1.397382061
149.87,1.650007957
149.88,1.080990019
149.89,0.627885519
149.9,0.642132101
149.91,1.079208042
149.92,1.250356139
149.93,0.990494105
149.94,1.094864498
149.95,1.203565323
149.96,0.958751905
149.97,0.595184893
149.98,0.520097706
149.99,0.554630089
150,0.468763615
150.01,0.318488427
150.02,0.290309315
150.03,0.301977487
150.04,0.311569961
150.05,0.419540885
150.06,0.634739209
150.07,0.844581674
150.08,1.062189438
150.09,1.249855567
150.1,1.343668029
150.11,1.463821421
150.12,1.41572213
150.13,1.203975308
150.14,1.065399456
150.15,0.915442977
150.16,0.746836837
150.17,0.609516927
150.18,0.599780719
150.19,0.714576154
150.2,0.853384295
150.21,0.829976561
150.22,0.473580308
150.23,1.65066465
150.24,2.484962338
150.25,1.589598458
150.26,0.52455139
150.27,0.971826145
150.28,0.987815967
150.29,1.742946479
150.3,1.255814954
150.31,0.957915255
150.32,1.113477372
150.33,1.043688601
150.34,0.96017496
150.35,0.813409333
150.36,0.781474046
150.37,0.733663566
150.38,0.607594686
150.39,0.456315402
150.4,0.331241297
150.41,0.241049493
150.42,0.245062134
150.43,0.31537823
150.44,0.467969723
150.45,0.675732433
150.46,0.910908912
150.47,1.139859711
150.48,1.244937552
150.49,1.324441936
150.5,1.338798508
150.51,1.142496561
150.52,0.968048367
150.53,0.838529732
150.54,0.778254011
150.55,0.681470129
150.56,0.765764846
150.57,0.922050181
150.58,1.083775917
150.59,1.096489749
150.6,1.01686799
150.61,0.531336968
150.62,2.272415648
150.63,3.90762653
150.64,1.468796525
150.65,0.594338296
150.66,0.386437873
150.67,1.016536165
150.68,1.354813358
150.69,0.882684054
150.7,0.804873616
150.71,0.795606796
150.72,0.638185921
150.73,0.583587343
150.74,0.647120846
150.75,0.674686669
150.76,0.609822275
150.77,0.45639936
150.78,0.258155891
150.79,0.134672281
150.8,0.265102141
150.81,0.46202064
150.82,0.689946056
150.83,0.882223445
150.84,1.028545779
150.85,1.255428729
150.86,1.36205189
150.87,1.410485116
150.88,1.393922496
150.89,1.330432019
150.9,1.223636708
150.91,1.102578493
150.92,0.912561259
150.93,0.712825064
150.94,0.586263523
150.95,0.63058697
150.96,0.744063944
150.97,0.761061097
150.98,0.58005371
150.99,1.492429759
151,2.467627198
151.01,1.991460858
151.02,0.948718884
151.03,0.986513168
151.04,1.125590032
151.05,1.956186815
151.06,1.176856709
151.07,1.112199544
151.08,1.057803665
151.09,0.852508216
151.1,0.780433727
151.11,0.710113276
151.12,0.605743431
151.13,0.530481153
151.14,0.4484548
151.15,0.332932181
151.16,0.231608233
151.17,0.177771147
151.18,0.228126573
151.19,0.341773002
151.2,0.521839247
151.21,0.735070141
151.22,1.023417517
151.23,1.216674732
151.24,1.241136767
151.25,1.148634054
151.26,0.987684038
151.27,0.974861848
151.28,0.902248038
151.29,0.816393865
151.3,0.776340094
151.31,0.8539284
151.32,0.949220922
151.33,1.095362242
151.34,1.172256921
151.35,1.068816207
151.36,0.646897233
151.37,2.173304039
151.38,3.148563731
151.39,1.823120826
151.4,1.292687222
151.41,0.41793254
151.42,0.731129862
151.43,1.609915483
151.44,1.272204766
151.45,0.890890219
151.46,0.950036588
151.47,0.839665429
151.48,0.546906729
151.49,0.501109049
151.5,0.606980732
151.51,0.57399943
151.52,0.446551599
151.53,0.303894896
151.54,0.208264918
151.55,0.126373584
151.56,0.167734412
151.57,0.420661242
151.58,0.663292036
151.59,0.871973275
151.6,1.03690519
151.61,1.234095471
151.62,1.391011584
151.63,1.497917554
151.64,1.51339577
151.65,1.389433578
151.66,1.153784523
151.67,0.879529118
151.68,0.646240599
151.69,0.48627655
151.7,0.569221897
151.71,0.699972818
151.72,0.744302705
151.73,0.62380494
151.74,0.643381369
151.75,2.25534904
151.76,2.569710607
151.77,0.503021164
151.78,0.776692974
151.79,0.604637075
151.8,1.528097211
151.81,1.299364999
151.82,0.900243261
151.83,0.925115363
151.84,1.009126661
151.85,0.910572996
151.86,0.773105123
151.87,0.655968766
151.88,0.554562226
151.89,0.540315251
151.9,0.49594264
151.91,0.342956535
151.92,0.213386399
151.93,0.229826658
151.94,0.405312983
151.95,0.603013894
151.96,0.808331551
151.97,1.02859724
151.98,1.209629001
151.99,1.295099919
152,1.332869327
152.01,1.194196218
152.02,1.01151051
152.03,0.895547103
152.04,0.823525809
152.05,0.697967242
152.06,0.705283874
152.07,0.860908315
152.08,1.008892826
152.09,1.06080245
152.1,0.866167173
152.11,0.552404355
152.12,3.092172365
152.13,2.501496623
152.14,0.726225394
152.15,0.536697422
152.16,0.492460604
152.17,1.256995881
152.18,1.297498885
152.19,0.963152804
152.2,0.943543658
152.21,0.860232254
152.22,0.64743541
152.23,0.704661364
152.24,0.736756904
152.25,0.607790413
152.26,0.46758037
152.27,0.336730995
152.28,0.203818718
152.29,0.166360239
152.3,0.317076143
152.31,0.50169871
152.32,0.679971164
152.33,0.864331129
152.34,1.050740477
152.35,1.241072127
152.36,1.377466009
152.37,1.401093331
152.38,1.339791633
152.39,1.171110303
152.4,1.004480594
152.41,0.877771475
152.42,0.764412052
152.43,0.712275831
152.44,0.723452556
152.45,0.744953787
152.46,0.821084894
152.47,0.545075505
152.48,1.181199244
152.49,2.437901048
152.5,1.991543037
152.51,0.722089585
152.52,0.787049358
152.53,0.901698843
152.54,1.844132943
152.55,1.214156329
152.56,0.95079966
152.57,1.119046036
152.58,0.824385612
152.59,0.708751892
152.6,0.641927876
152.61,0.578748204
152.62,0.523140248
152.63,0.444640862
152.64,0.349096387
152.65,0.232078281
152.66,0.180912086
152.67,0.231603191
152.68,0.373634293
152.69,0.553496502
152.7,0.792715132
152.71,0.989703272
152.72,1.239910414
152.73,1.463184219
152.74,1.532802457
152.75,1.246756381
152.76,0.913886591
152.77,0.773541828
152.78,0.7157751
152.79,0.747427742
152.8,0.831412808
152.81,0.908042844
152.82,0.981213971
152.83,0.9964363
152.84,0.804976478
152.85,0.589055264
152.86,3.157908836
152.87,2.495398673
152.88,0.955460707
152.89,0.864800883
152.9,0.297068907
152.91,1.149374745
152.92,1.375010141
152.93,0.979325094
152.94,0.922395742
152.95,0.883411996
152.96,0.667757265
152.97,0.564067809
152.98,0.581963034
152.99,0.59588093
153,0.487889051
153.01,0.351299631
153.02,0.263408537
153.03,0.178526367
153.04,0.124280436
153.05,0.340193879
153.06,0.573194644
153.07,0.791623944
153.08,1.010010927
153.09,1.218989271
153.1,1.344343424
153.11,1.425842553
153.12,1.470175853
153.13,1.447322485
153.14,1.32693694
153.15,0.971892477
153.16,0.63122752
153.17,0.484636873
153.18,0.561843109
153.19,0.790779234
153.2,0.936279515
153.21,0.844886589
153.22,0.422328057
153.23,0.973446494
153.24,3.659290031
153.25,2.556393352
153.26,0.770968966
153.27,0.675492395
153.28,0.402240075
153.29,1.510186831
153.3,1.450550812
153.31,0.910623615
153.32,0.738651885
153.33,0.863525913
153.34,0.852590201
153.35,0.764660332
153.36,0.66335471
153.37,0.570670567
153.38,0.519784065
153.39,0.414832389
153.4,0.306755674
153.41,0.248568623
153.42,0.271083134
153.43,0.456907619
153.44,0.663137636
153.45,0.909738728
153.46,1.173800729
153.47,1.32934328
153.48,1.3787566
153.49,1.300982581
153.5,1.035034275
153.51,0.770492353
153.52,0.68176473
153.53,0.690566123
153.54,0.750892535
153.55,0.825651509
153.56,0.92390648
153.57,1.02632098
153.58,1.043083088
153.59,0.621595867
153.6,1.906819533
153.61,3.321831629
153.62,1.77174595
153.63,0.914199226
153.64,0.720805365
153.65,0.819020333
153.66,1.420267481
153.67,1.051106146
153.68,0.835603766
153.69,1.002234939
153.7,0.87260864
153.71,0.679171494
153.72,0.597524037
153.73,0.548824783
153.74,0.5474827
153.75,0.470226101
153.76,0.337776737
153.77,0.225266996
153.78,0.126988587
153.79,0.155354938
153.8,0.460234778
153.81,0.751858628
153.82,0.986321358
153.83,1.172134549
153.84,1.33476923
153.85,1.430903283
153.86,1.473734055
153.87,1.380768891
153.88,1.183605922
153.89,0.972104077
153.9,0.796471621
153.91,0.633137761
153.92,0.573061348
153.93,0.800947402
153.94,0.886778712
153.95,0.954447257
153.96,0.878576718
153.97,0.113290868
153.98,2.421385128
153.99,2.987323307
154,1.277555792
154.01,0.828947159
154.02,0.376046753
154.03,1.641544362
154.04,1.68326326
154.05,0.916988519
154.06,0.981676253
154.07,1.042297466
154.08,0.812003565
154.09,0.670526653
154.1,0.612570137
154.11,0.637837161
154.12,0.579127063
154.13,0.456537115
154.14,0.30899093
154.15,0.196452433
154.16,0.087903996
154.17,0.238947458
154.18,0.497416058
154.19,0.764237697
154.2,1.025449314
154.21,1.274035354
154.22,1.398351496
154.23,1.390136213
154.24,1.216106637
154.25,0.893808461
154.26,0.66289727
154.27,0.679981203
154.28,0.822174602
154.29,0.960036763
154.3,1.062225573
154.31,1.140208542
154.32,1.118159073
154.33,0.818053873
154.34,0.49742837
154.35,3.417080495
154.36,2.572226881
154.37,0.419370665
154.38,0.227924648
154.39,1.075742386
154.4,1.603303435
154.41,1.116845006
154.42,1.011913701
154.43,1.043350109
154.44,0.724742192
154.45,0.519778011
154.46,0.449740868
154.47,0.440232671
154.48,0.404376247
154.49,0.351553875
154.5,0.241535314
154.51,0.154318429
154.52,0.397517
154.53,0.671842647
154.54,0.89239496
154.55,1.092494626
154.56,1.251601314
154.57,1.339271047
154.58,1.372310582
154.59,1.374441005
154.6,1.297977142
154.61,1.070392746
154.62,0.881183914
154.63,0.77537746
154.64,0.781705109
154.65,0.855909897
154.66,0.952078242
154.67,1.01701027
154.68,0.926372201
154.69,0.689048971
154.7,1.50382657
154.71,3.15916619
154.72,1.787088164
154.73,0.722162039
154.74,0.213511239
154.75,1.217053516
154.76,1.99145806
154.77,1.152192891
154.78,1.016190274
154.79,1.110055963
154.8,0.865981034
154.81,0.73988932
154.82,0.7116126
154.83,0.594451286
154.84,0.449910417
154.85,0.36470852
154.86,0.257109735
154.87,0.123051639
154.88,0.158132124
154.89,0.347625533
154.9,0.602766714
154.91,0.909303815
154.92,1.130909776
154.93,1.257596478
154.94,1.309502335
154.95,1.220282715
154.96,1.020447815
154.97,0.867301017
154.98,0.783578623
154.99,0.745160725
155,0.748494364
155.01,0.876205317
155.02,0.972918524
155.03,1.004021871
155.04,0.919222231
155.05,0.340917312
155.06,1.808329211
155.07,2.322316663
155.08,1.483987453
155.09,0.630387656
155.1,0.378636619
155.11,0.977183301
155.12,1.320466021
155.13,1.080583363
155.14,1.039797446
155.15,1.147255656
155.16,0.808452264
155.17,0.58662442
155.18,0.582972091
155.19,0.588338608
155.2,0.437874233
155.21,0.279630912
155.22,0.198668481
155.23,0.168146689
155.24,0.259164736
155.25,0.565610597
155.26,0.800784231
155.27,0.940456953
155.28,1.074735426
155.29,1.216507471
155.3,1.3536718
155.31,1.473358418
155.32,1.485967752
155.33,1.293691662
155.34,1.032625068
155.35,0.799063929
155.36,0.605952411
155.37,0.521787926
155.38,0.641835984
155.39,0.820861921
155.4,0.867036696
155.41,0.641481861
155.42,1.338804575
155.43,3.072661755
155.44,1.715569995
155.45,0.600162617
155.46,0.294819687
155.47,1.64268802
155.48,1.76102013
155.49,1.194588612
155.5,1.285160809
155.51,1.061799285
155.52,0.879090674
155.53,0.753586542
155.54,0.671763537
155.55,0.533907862
155.56,0.445449419
155.57,0.362213326
155.58,0.258920165
155.59,0.149276852
155.6,0.249795619
155.61,0.424751573
155.62,0.665031321
155.63,0.896850605
155.64,1.096096477
155.65,1.280146541
155.66,1.341246765
155.67,1.277409552
155.68,1.169004202
155.69,1.048366602
155.7,0.919585217
155.71,0.782628017
155.72,0.649881399
155.73,0.654403793
155.74,0.803408959
155.75,1.012781365
155.76,1.186911067
155.77,1.187948099
155.78,0.965206772
155.79,0.790444848
155.8,4.101630814
155.81,3.101052149
155.82,0.689280071
155.83,0.814367637
155.84,0.792328332
155.85,1.656155314
155.86,1.320456945
155.87,1.028539222
155.88,0.99318948
155.89,0.700216756
155.9,0.617155214
155.91,0.679386258
155.92,0.669312851
155.93,0.532065082
155.94,0.393582633
155.95,0.245534806
155.96,0.124950548
155.97,0.223373769
155.98,0.469913553
155.99,0.72622703
156,0.889995985
156.01,1.128944702
156.02,1.326820582
156.03,1.428812741
156.04,1.476130061
156.05,1.450434675
156.06,1.317087035
156.07,1.036844072
156.08,0.862722152
156.09,0.69362389
156.1,0.593361297
156.11,0.538392229
156.12,0.614267811
156.13,0.685471611
156.14,0.647373895
156.15,0.577401991
156.16,2.288180353
156.17,1.852188077
156.18,1.004578215
156.19,0.813074675
156.2,0.590992192
156.21,1.374956937
156.22,1.906887803
156.23,1.188816134
156.24,1.101826644
156.25,0.980832125
156.26,0.756263833
156.27,0.747886303
156.28,0.6774293
156.29,0.551223407
156.3,0.525151421
156.31,0.45931027
156.32,0.327370282
156.33,0.16719956
156.34,0.096691994
156.35,0.28942401
156.36,0.60317894
156.37,0.898506966
156.38,1.058564078
156.39,1.215784901
156.4,1.312274396
156.41,1.29538376
156.42,1.178849469
156.43,0.920009454
156.44,0.72313444
156.45,0.629401866
156.46,0.678308715
156.47,0.859085737
156.48,0.964476793
156.49,1.082058913
156.5,1.234637327
156.51,1.156092873
156.52,0.535445017
156.53,2.269656715
156.54,3.719259827
156.55,2.097167233
156.56,1.193522437
156.57,0.140828963
156.58,0.955953463
156.59,1.577745292
156.6,1.167899461
156.61,1.022422605
156.62,0.948426638
156.63,0.641531989
156.64,0.49841739
156.65,0.49889586
156.66,0.531883543
156.67,0.482043634
156.68,0.389286571
156.69,0.313240098
156.7,0.170862344
156.71,0.132549322
156.72,0.391034224
156.73,0.552256258
156.74,0.862179644
156.75,1.071193195
156.76,1.234142746
156.77,1.378509661
156.78,1.440055648
156.79,1.463419215
156.8,1.410981659
156.81,1.217674785
156.82,0.937682733
156.83,0.659616092
156.84,0.51900191
156.85,0.585441978
156.86,0.769012883
156.87,0.876936991
156.88,0.823468883
156.89,0.546991577
156.9,2.046557674
156.91,3.235272305
156.92,0.898311168
156.93,0.782117604
156.94,0.405742429
156.95,1.587555121
156.96,1.641003642
156.97,0.866473307
156.98,1.031534124
156.99,1.08703446
157,0.850857884
157.01,0.772757752
157.02,0.7953392
157.03,0.630945497
157.04,0.508957862
157.05,0.435534342
157.06,0.268812307
157.07,0.154916249
157.08,0.248603456
157.09,0.462846479
157.1,0.70992394
157.11,0.96493551
157.12,1.148810791
157.13,1.26874328
157.14,1.316983338
157.15,1.270839621
157.16,1.139323018
157.17,0.989288966
